method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
clsqdeim,0.1,6,0.9999999,10,91,127,35,15.452529,12.052188,,0.0639545,3.44267,0.440108
clsqdeim,0.1,6,0.9999999,10,91,127,40,13.247679,9.155981,,0.0667213,3.40715,0.488758
clsqdeim,0.1,6,0.9999999,10,91,127,45,10.952320,9.377262,,0.0586889,2.51777,0.273709
clsqdeim,0.1,6,0.9999999,10,91,127,50,10.909592,7.895082,,0.0496631,1.69146,0.16202
clsqdeim,0.1,6,0.9999999,10,91,127,55,10.293380,7.791310,,0.0422837,3.3979,0.391222
clsqdeim,0.1,6,0.9999999,10,91,127,60,8.885965,7.951835,,0.0478136,1.9272,0.205466
clsqdeim,0.1,6,0.9999999,10,91,127,65,9.534929,14.686733,,0.0517668,3.3182,0.466159
clsqdeim,0.1,6,0.9999999,10,91,127,70,8.061008,8.747017,,0.0471093,3.40226,0.478274
clsqdeim,0.1,6,0.9999999,10,91,127,75,7.987870,6.101505,,0.0443382,3.44633,0.471717
clsqdeim,0.1,6,0.9999999,10,91,127,80,7.085884,6.302254,,0.0367498,3.34947,0.473603
clsqdeim,0.1,6,0.9999999,10,91,127,85,7.506134,5.844959,,0.037156,2.07435,0.229953
clsqdeim,0.1,6,0.9999999,10,91,127,90,7.003098,5.794949,,0.0167676,2.41748,0.239629
clsqdeim,0.1,6,0.9999999,10,91,127,95,6.505851,4.914819,,0.0108531,3.12132,0.394146
clsqdeim,0.1,6,0.9999999,10,91,127,100,6.472922,5.283133,,0.0161823,0.974189,0.130905
